Vendor_Code;Vendor_Name;Addr;Addr2;City;Contact;Phone;Currency_Code;Blocked;Prices_Including_VAT;Fax;INN;EMail;OKPO_Code;Full_Name;KPP_Code;Alcohol_Vendor_Type
O_SUP209;BALMAIN WATCH;ORO VITCHENZA;;;;;;0;1;;;;;;;0
O_SUP210;BALMAIN;3 RUE DE L'INDUSTRIE 98000 MONACO PRINCIPALITY OF ; MONACO FRANCE;;;;;0;1;;;;;;;0
O_SUP211;BARAKA WATCH;LUGANO SWISSE;;;;;;0;1;;;;;;;0
O_SUP212;BARAKA JEW-GENERLUX;LUGANO;;;;;;0;1;;;;;;;0
O_SUP213;BJ FITZPATRICK & Co;GRAFTON HOUSE BALLYMOSS ROAD SANDYFORD INDUSTRIAL ; ESTATE DUBLIN 18, IRELAND;;;;;0;1;;;;;;;0
O_SUP214;CARRERA WATCHES;CARRETERA A1 KM31, 600 E-28750 SAN AGUSTIN DE GUAD;DALIX MADRID SPAIN;;;;;0;1;;;;;;;0
O_SUP215;CARRERA JEWELLERY;CARRETERA A1 KM 31, 600 E-28750 SAN AGUSTIN DE GUA;ADALIX, MADRID SPAIN;;;;;0;1;;;;;;;0
O_SUP216;DUBEY & SCHALDENBRAN;DUBEY;;;;;;0;1;;;;;;;0
O_SUP217;SOCRAFI SERVICES SA;6 AVENUE REVERDIL P.O.B. 540 1260 NYON 1 SWITZERLA;AND;;;;;0;1;;;;;;;0
O_SUP218;EDOX;;;;;;;0;1;;;;;;;0
O_SUP219;FREDERIQUE CONSTANT;ASHRIDGE MANOR,FOREST ROAD WOKINGHAM,BERKSHIRE RG4;40 5SL UK;;;;;0;1;;;;;;;0
O_SUP220;FOSSIL;2280 N GREENVILLE AVENUE RICHARDSON TEXAS 75082 U ; S A;;;;;0;1;;;;;;;0
O_SUP221;JACQUES LEMAN WATCHES;;;;;;;0;1;;;;;;;0
O_SUP222;LONGINES;SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP223;FOLLI-FOLLIE WATCHES;;;;;;;0;1;;;;;;;0
O_SUP224;MAJORICA PSTA SKY;;;;;;;0;1;;;;;;;0
O_SUP225;MAJORICA S.A.;INFANTA CARLOTA 123-127 JOSEP TARRADELLAS,BARCELON;NA SPAIN;;;;;0;1;;;;;;;0
O_SUP226;MILUS WEINER WATCH GROUP;;;;;;;0;1;;;;;;;0
O_SUP227;MISAKI VT LTD SKY;;;;;;;0;1;;;;;;;0
O_SUP228;RAYMOND WEIL WATCHES;30 - 31 SOUTH KING ST DUBLIN 2;;;;;;0;1;;;;;;;0
O_SUP229;OXYGEN SKY;162 RUE FAUBORG SAINT HONORE 75008;;;;;;0;1;;;;;;;0
O_SUP230;POLYOT WATCHES;FIRST MOSCOW WATCH FACTORY MOSCOW RUSSIA;;;;;;0;1;;;;;;;0
O_SUP231;POLICE TIME WATCHES;;;;;;;0;1;;;;;;;0
O_SUP232;RADO WATCHES;CH-2543 LENGNAU  SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP233;SWATCH GROUP UK;OMEGA HOUSE 112 SOUTHAMPTON ROAD EASTLEIGH GB;;;;;;0;1;;;;;;;0
O_SUP234;SOLATREX CITIZEN;BAY 20 SHANNON INDUSTRIAL EST SHANNON CO CLARE;;;;;;0;1;;;;;;;0
O_SUP235;OMEGA WATCHES;RUE STAMPFLI 96 CH-2500 BIENNE 4 SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP236;SWISS MILITARY - HANOWA;;;;;;;0;1;;;;;;;0
O_SUP237;LADOGA  JSL;;;;;;;0;1;;;;;;;0
O_SUP238;TISSOT;112 SOUTHHAMPTON ROAD EASTLEIGH HAMPSHIRE S05 5PB ; ENGLAND;;;;;0;1;;;;;;;0
O_SUP239;TAG WATCHES;14A Avenue des Champs-Montants 2074 Marin Suisse S;Switzerland;;;;;0;1;;;;;;;0
O_SUP240;TECHNOMARINE;;;;;;;0;1;;;;;;;0
O_SUP241;ALFA-ALYANCE;ALFA RUSSIA;;;;;;0;1;;;;;;;0
O_SUP242;CARAN D'ARCHE;DARROW GROUP ITALI;;;;;;0;1;;;;;;;0
O_SUP243;CHRONOLUX SA-CHOPARD;26 ADRIEN LACHENAL 1211 GENEVE SWITZERLAND APT8.6 ; VOLKHONKA STR. 121019 MOSCOW RUSSIA;;;;;0;1;;;;;;;0
O_SUP244;A.T.CROSS LTD ;BALLINASLOE CO. GALWAY IRELAND1 Albion Road, RI 0;028651 Albion Road RI 02865;;;;;0;1;;;;;;;0
O_SUP245;FIORELLA GIOELLI;PALERMO VIA ROMA 315/325 ITALY;;;;;;0;1;;;;;;;0
O_SUP246;UNOAERRE;HEADQUATERS VIA FIORENTINA 550 52100 AREZZO ITALIE;E;;;;;0;1;;;;;;;0
O_SUP247;DMD GOLD COLLECTION;;;;;;;0;1;;;;;;;0
O_SUP248;M.FREY WILLE ;WIEN A1060 GUMPENDORFER STRASSE 81;;;;;;0;1;;;;;;;0
O_SUP249;M.FRAY SKY;;;;;;;0;1;;;;;;;0
O_SUP250;GOLDMAJOR LTD;69 THE GROVE LONDON W5 5LL ENGLAND;;;;;;0;1;;;;;;;0
O_SUP251;GROSSE JEW SKY;;;;;;;0;1;;;;;;;0
O_SUP252;GROSSE UK LTD;250 HIGH ST. DORKING,SURREY RH4 1JL U K;;;;;;0;1;;;;;;;0
O_SUP253;GOURJI;;;;;;;0;1;;;;;;;0
O_SUP254;HASLACH GMBH;;;;;;;0;1;;;;;;;0
O_SUP255;HAMMER+SOHNE;GUTERSTRABE 14-16 D-7530 DFORZHEIN GERMANY;;;;;;0;1;;;;;;;0
O_SUP256;KAVALLARIS A LTD;JEWELLERS MANUFACTURER 11,D DEMETRIADES STR.6021 L;LARNACA-CYPRUS;;;;;0;1;;;;;;;0
O_SUP257;LONDON PEARL COMPANY;PEARL HOUSE 160162 HIGH STREET BUSHEY.HERTS WD2 3D;DH ENGLAND;;;;;0;1;;;;;;;0
O_SUP258;TAMBER;TAMBER Sp.z o.o.;;;;;;0;1;;;;;;;0
O_SUP259;LA MARQUISE;;;;;;;0;1;;;;;;;0
O_SUP260;NOUVELLE BAGUE;;;;;;;0;1;;;;;;;0
O_SUP261;ORO VITCHENZA;CYPRUS P.O.BOX 505961,3608 LIMASSOL www.oro.vitche;enza.com;;;;;0;1;;;;;;;0
O_SUP262;PIA PRETOR;S.R.O. NA DOMOVINE 687 PRAHA 4,142 00 CHECH REPUBL;LIC;;;;;0;1;;;;;;;0
O_SUP263;PIANEGONDA;5-7RUE DU CLOS-1207 GENEVE,SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP264;ROSA ROSE GOLD;DARROW GROUP LTD;;;;;;0;1;;;;;;;0
O_SUP265;COCOROSE;;;;;;;0;1;;;;;;;0
O_SUP266;RONSON INTL LTD;UTIT 1 SILVERBIRCH CAMPERDOWN IND EST KILLINGWORTH;H;;;;;0;1;;;;;;;0
O_SUP267;SHEAFFER;8 RUE MARTEL 75010 PARIS;;;;;;0;1;;;;;;;0
O_SUP268;EUGEN SCHOFER GmbH;75116 Pforzheim GERMANY PO Box 1644;;;;;;0;1;;;;;;;0
O_SUP269;TOMAS SABO SILVER;DARROW GROUP;;;;;;0;1;;;;;;;0
O_SUP270;MHCS-SERVICE CLIENT&OPERATIONS LOGISTQUES;;;;;;;0;1;;;;;;;0
O_SUP271;MASTER SERVICE COMPANY(ALCOM);;;;;;;0;1;;;;;;;0
O_SUP272;TRIANON-SERVICE;;;;;;;0;1;;;;;;;0
O_SUP273;ALKODIS ALCOSERVICES;;;;;;;0;1;;;;;;;0
O_SUP274;ARF INTER-TECHSERVICE;;;;;;;0;1;;;;;;;0
O_SUP275;LUBTORGSERVICE ;;;;;;;0;1;;;;;;;0
O_SUP276;RUSS-SERVICE;;;;;;;0;1;;;;;;;0
O_SUP277;VIDEOSERVICE;;;;;;;0;1;;;;;;;0
O_SUP278;BRAUN;FRANKFURTER STRADE 145 D-6242 KRONBERG GERMANY;;;;;;0;1;;;;;;;0
O_SUP279;CANON OY EURO;FINLAND;;;;;;0;1;;;;;;;0
O_SUP280;DURACELL BATTERIES N;MOSCOW RUSSIA;;;;;;0;1;;;;;;;0
O_SUP281;AMBASSADORS CHOICE;6,7 GLENEAGLES COURT BRIGHTON ROAD RH10 6AD WEST S;SUSSEX UNITED KINDOM;;;;;0;1;;;;;;;0
O_SUP282;ERGODATA;FORTRESS TECHNOLOGIES LTD UITEA 12/F RITZ PLASA, 1;122AUSTIN ROAD,TSIM SHA TSUI KOWLOON HONG KONG;;;;;0;1;;;;;;;0
O_SUP283;ECTACO;3121 31 STR LONG ISLAND CITY N Y 11106 USA;;;;;;0;1;;;;;;;0
O_SUP284;GRADIENT;MOSCOW;;;;;;0;1;;;;;;;0
O_SUP285;K&K;;;;;;;0;1;;;;;;;0
O_SUP286;MARKET CONNECTION EURO;;;;;;;0;1;;;;;;;0
O_SUP287;WRIGHT MARKET CONN JEW;WRIGHT(MARKET CON.JEW) UK;;;;;;0;1;;;;;;;0
O_SUP288;AS-MARKET;;;;;;;0;1;;;;;;;0
O_SUP289;TOBACCO MARKETING MU;;;;;;;0;1;;;;;;;0
O_SUP290;MDB TE GROUP;E.CAERTSSTRAAT 39 2180 EKEREN EKEREN. BELGIUM BELG;GIUM;;;;;0;1;;;;;;;0
O_SUP291;PHILIPS DAP DIVISION;BULVINOS HOUSE 171-175 UXBRIDGE ROAD LONDON W139AA;A;;;;;0;1;;;;;;;0
O_SUP292;PAT SAYS NOW;YAHALEL 2, ENTRANCE 2, TEL AVIV, 64585, ISRAEL;;;;;;0;1;;;;;;;0
O_SUP293;SOUNDLINE;MOSCOW;;;;;;0;1;;;;;;;0
O_SUP294;TECHSOYUZ SONY/KONICA;SHARIAN AIRPORT INT FREE ZONE UAE;;;;;;0;1;;;;;;;0
O_SUP295;SONYA RYKIEL;175 BOULEVARD SAINT GERM;;;;;;0;1;;;;;;;0
O_SUP296;SONY FINLAND;;;;;;;0;1;;;;;;;0
O_SUP297;UNIT;;;;;;;0;1;;;;;;;0
O_SUP298;UNITED TRADE COMPANY;;;;;;;0;1;;;;;;;0
O_SUP299;BRONCES E.TORTOSA S.;46210 PICANYA SPAIN;;;;;;0;1;;;;;;;0
O_SUP300;ARTIS ORBIC - IRISH;C/O IRISH DRESDEN DROMCOLIHER CO.LIMERIK IRELAND;;;;;;0;1;;;;;;;0
O_SUP301;IRISH DRESDEN;DROMCOLIHER. CO. LIMERICK. IRELAND;;;;;;0;1;;;;;;;0
O_SUP302;IRISH CREATIVE STAMPING;;;;;;;0;1;;;;;;;0
O_SUP303;LLADRO;AVDA REY D. JAIME 26.B TAVARNAS BLANQUEZ 46016 VAL;LENCIA SPAIN;;;;;0;1;;;;;;;0
O_SUP304;DISPLAY DESIGN COMPANY;;;;;;;0;1;;;;;;;0
O_SUP305;PATRON SPIRIT COMPANY;;;;;;;0;1;;;;;;;0
O_SUP306;SWAROVSKI JEWELLERY;GENERAL-WILL-STRASSE 88 CH-8706 FELDMEILEN SWITZER;RLEND;;;;;0;1;;;;;;;0
O_SUP307;ALD INT FASHION;4/8 BVD DE LA MADELEINE 2 RUE GODOT DE MAUROY FRAN;NCE;;;;;0;1;;;;;;;0
O_SUP308;LAMY-ALD INT ;;;;;;;0;1;;;;;;;0
O_SUP309;HARDY;;;;;;;0;1;;;;;;;0
O_SUP310;LANVIN EURO;JEANNE LANVIN S.A. 22RUE DUE FAUBOURG SAINT HONORE;E 75008 PARIS;;;;;0;1;;;;;;;0
O_SUP311;LANVIN SUNGLASSES;;;;;;;0;1;;;;;;;0
O_SUP312;MEISER CONSULTANCY;FRIEDRICH-ECKART STRASSE 56 81929 MUENCHEN BIRGIT ; MEISER;;;;;0;1;;;;;;;0
O_SUP313;MAUI JIM;;;;;;;0;1;;;;;;;0
O_SUP314;SAFILO ;ALLMENDSTRASSE 7 PO BOX 235, CH-4410 LIESTAL, SWIT;TZERLAND;;;;;0;1;;;;;;;0
O_SUP315;OAKLEY;;;;;;;0;1;;;;;;;0
O_SUP316;SILHOUETTE INT;POSTFACH 538 ELLBOGNERSTRABE 24 4021 LINZ AUSTRIA;;;;;;0;1;;;;;;;0
O_SUP317;TIGER ELECTRONICS USD;BELVEDERE HOUSE, VICTORIA AVE, HARROGATE, NORTH YO;ORKSHIRE HG1 2AU ENGLAND;;;;;0;1;;;;;;;0
O_SUP318;CONNECT INT LTD;11 SANDYFORD OFFICE PARK SANDYFORD DUBLIN 18;;;;;;0;1;;;;;;;0
O_SUP319;HASBRO HUNGARY LTD;PEST CENTRE 1071 BUDAPEST PETERDY UTCA 15 HUNGARY;;;;;;0;1;;;;;;;0
O_SUP320;KEEL TOYS;;;;;;;0;1;;;;;;;0
O_SUP321;LEGO OVERSEAS A/S;DK-7090 BILLUND LEGO DENMARK;;;;;;0;1;;;;;;;0
O_SUP322;MATTEL EUROPA;GONDEL 1 1186MJ AMSTELVEEN THE NETHERLANDS;;;;;;0;1;;;;;;;0
O_SUP323;MERAKETECH;LE MONTAIGNE, 7 AVENUE DE GRANDE BRETANG. MC 98000;0 MONACO ALEXANDRA MANTICA;;;;;0;1;;;;;;;0
O_SUP324;LEIXLIP;CO KILDARE;;;;;;0;1;;;;;;;0
O_SUP325;PREMIER PORTFOLIO EURO;;;;;;;0;1;;;;;;;0
O_SUP326;RUSS BERRIE UK LTD;LIBERTY HOUSE HOUNDSDOWN BUSINESS PARK SOUTHAMPTON;N SO409RB ENGLAND;;;;;0;1;;;;;;;0
O_SUP327;SCHABAK;SCHABAK MODELL NEUWIEDER STR.17 90411 NURNBERG GER;RMANY;;;;;0;1;;;;;;;0
O_SUP328;U.TOYS;;;;;;;0;1;;;;;;;0
O_SUP329;Wodyscovery OU;;;;;;;0;1;;;;;;;0
O_SUP330;EASTPAK;;;;;;;0;1;;;;;;;0
O_SUP331;JACQUES FAREL;;;;;;;0;1;;;;;;;0
O_SUP332;KIPLING EUROPE DIVISION;TWEEMONSTRAAT 258 B-2100 ANTWERPEN BELGIUM;;;;;;0;1;;;;;;;0
O_SUP333;CAROLE PLUS GOLDOAK;OAKLANDS PARK FISHPONDS ROAD WOKINGHAM BERKSHIRE R;RG11 2FE U.K.;;;;;0;1;;;;;;;0
O_SUP334;DESIGN GO;UNIT 1 MILL HILL INDUSTRIAL ESTATE FLOWER LINE LON;NDON NW7 1 PS U K;;;;;0;1;;;;;;;0
O_SUP335;TIME DESIGN;;;;;;;0;1;;;;;;;0
O_SUP336;ANTWERP DESIGN;;;;;;;0;1;;;;;;;0
O_SUP337;STAR CASE;NEW ROAD, PERSHORE, WORCS WR10 IBY UK;;;;;;0;1;;;;;;;0
O_SUP338;INTERBOOK BUSINESS;;;;;;;0;1;;;;;;;0
O_SUP339;DEL FASHION FLO LTD;21-23 RICHMOND AVENUE DUBLIN 3;;;;;;0;1;;;;;;;0
O_SUP400;SAMSONITE EUROPE;N.V.WESTERRING 17 B-9700 OUDENAARDE BELGIUM;;;;;;0;1;;;;;;;0
O_SUP401;VERBILKI PORCELAIN WORKS;;;;;;;0;1;;;;;;;0
O_SUP402;VESTA TRADE;;;;;;;0;1;;;;;;;0
O_SUP403;WELCOME;;;;;;;0;1;;;;;;;0
O_SUP404;CENTROPEL;;;;;;;0;1;;;;;;;0
O_SUP405;CIRCUS;;;;;;;0;1;;;;;;;0
O_SUP406;DRIMLEKS;;;;;;;0;1;;;;;;;0
O_SUP407;DELSEY;PARIS NORD II 215, AVENUE DES NATIONS B.P.60019 TR;REMBLAY EN FRANCE 95970 ROISSY CDG CEDEX FRANCE;;;;;0;1;;;;;;;0
O_SUP408;ESSE;VIA NOVARA,71 28047 ITALY;;;;;;0;1;;;;;;;0
O_SUP409;FINESSE UK LTD;;;;;;;0;1;;;;;;;0
O_SUP410;RATTI;LUNGO LARIO TRENTO,47 22100 COMO ITALY;;;;;;0;1;;;;;;;0
O_SUP411;ELIT;;;;;;;0;1;;;;;;;0
O_SUP412;FRANCESCO SMALTO;2,RUE DE BASSANO 75016 PARIS FRANCE;;;;;;0;1;;;;;;;0
O_SUP413;FURLA;VIA BELLARIA 3/5 40068 SAN LAZZARO DI SAVENA BOLOG;GNA ITALY;;;;;0;1;;;;;;;0
O_SUP414;GENERLUX TRADING SA;TUSCANY EDIFIVIO BANCOMER 2000 P.O.BOX 7412-PANAMA;A;;;;;0;1;;;;;;;0
O_SUP415;ROBERTA DI CAMERINO;ITALIA;;;;;;0;1;;;;;;;0
O_SUP416;DEL MANBOW FINANCE ;;;;;;;0;1;;;;;;;0
O_SUP417;IRAKLIS KALLISTHENIS;FUR & LEATHER FATHION NIDDASTRASSE 54 6000 FRANKFU;URT AM MAIN 1 DBR;;;;;0;1;;;;;;;0
O_SUP418;ISA SpA;ITALY;;;;;;0;1;;;;;;;0
O_SUP419;IFD LIMITED;VIA MOTTA 4 BALERNA CH-6828 SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP420;JANEKE;;;;;;;0;1;;;;;;;0
O_SUP421;KASMET SHASTYE;;;;;;;0;1;;;;;;;0
O_SUP422;LONGCHAMP;12, RUE SAINT-FLORENTIN 75001 PARIS FRANCE;;;;;;0;1;;;;;;;0
O_SUP423;LA SETA MANTERO;MANTERO SETA SRK VIA S.ABBONDIO 8 22100 COMO ITALY;Y;;;;;0;1;;;;;;;0
O_SUP424;LANCEL SKY;;;;;;;0;1;;;;;;;0
O_SUP425;LES COPAINS (BVM);;;;;;;0;1;;;;;;;0
O_SUP426;MANAKAS;NEUE MAINZER STRASSE 47-53 D-60255 FRANKFURT/MAIN ; GERMANY;;;;;0;1;;;;;;;0
O_SUP427;MEPI;;;;;;;0;1;;;;;;;0
O_SUP428;MAGIC TEXTILE ;;;;;;;0;1;;;;;;;0
O_SUP429;PORTOLANO;;;;;;;0;1;;;;;;;0
O_SUP430;PORTOLANO GUANTI;VIA C.CATTANEO 1-80017 MELITO NAPOLI;;;;;;0;1;;;;;;;0
O_SUP431;P.KOASTAS & CIE EVEE;P.KOASTAS & CIE EVEE;;;;;;0;1;;;;;;;0
O_SUP432;PAL ZILERI;;;;;;;0;1;;;;;;;0
O_SUP433;TEXIER;10 RUE DE LA GREURIE 35500 VITRE FRANCE.;;;;;;0;1;;;;;;;0
O_SUP434;PAUL & SHARK;TUSCANY EDIFIVIO BANCOMER 2000 P.O.BOX 7412-PANAMA;A;;;;;0;1;;;;;;;0
O_SUP435;ЗАО "Таймлес лакшери продактс";М.Левшинский переулок,д.10,оф.7;;Москва;;;RUB;0;1;;7704534731;;;Закрытое акционерное общество "Таймлес лакшери продактс";;0
O_SUP436;TSANIKIDIS NIDDASTRASSE;6000 FRANKFURT /M GERMANY;;;;;;0;1;;;;;;;0
O_SUP437;CHURCHILLS;;;;;;;0;1;;;;;;;0
O_SUP438;FERRERO TRADING LUX ;IBAN: LU720030689576523000;;;;;;0;1;;;;;;;0
O_SUP439;GODIVA S.A. BELGIUM;RUE DE L'ARMISTICE 5 WAPENSTILSTANDSTRAAT B-1080 B;BRUXELLES BELGIQUE;;;;;0;1;;;;;;;0
O_SUP440;GUYLIAN NV/SA;EUROPARK-OOST 1 9100 SINT-NIKLAAS BELGIUM;;;;;;0;1;;;;;;;0
O_SUP441;GOLDKENN;AIR RIANTA INTERNATIONAL;;;;;;0;1;;;;;;;0
O_SUP442;JACOBS SUCHARD DM AC;INT.DUTY FREE DIV BELLERIVESTRASSE 203 CH-8008 ZUR;RICH SWITZERLAND;;;;;0;1;;;;;;;0
O_SUP443;JULES DESTROOPER;NV BISCUITERIE JULES DESTROOP HOGEBURSTRAAT 10-12 ; 8647 LO BELGIUM;;;;;0;1;;;;;;;0
O_SUP444;KRAFT JAKOBS SUCHARD;INTERNATIONAL DUTY FREE DIV BELLERIVERSTRASE 203 C;CH-8008 ZURICH SWITZERLAND;;;;;0;1;;;;;;;0
O_SUP445;TRAFALGAR FOODS LTD;P.O.BOX 3297 BARNET WD6 2HP EN5 1XR UK;;;;;;0;1;;;;;;;0
O_SUP446;LINDT;CH.8802 KILCHBERG /SCHWEIG SEESTRASSE 204 SWITZERL;LAND;;;;;0;1;;;;;;;0
O_SUP447;MARS HOLLAND ;SNACK FOOD EUROPE HOLLAND;;;;;;0;1;;;;;;;0
O_SUP448;NESTLE WORLD TRADE;P O BOX 353 CH-1800 VEVEY SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP449;VALORA TRADE DENMARK;STRANDVEJEN 60 DK-2900 HELLERUP DENMARK;;;;;;0;1;;;;;;;0
O_SUP450;SWEET TALK CONFECTION;UNIT 27 IDA ENTERPRISE CENTRE DUBLIN 2 IRELAND;;;;;;0;1;;;;;;;0
O_SUP451;STORCK INTERNATIONAL;POSTFACH 1565 HALLE GERMANY;;;;;;0;1;;;;;;;0
O_SUP452;INFIFON B.V.;IDA HERGUETA;;;;;;0;1;;;;;;;0
O_SUP453;ALOKOZAY;P.O.BOX 18165 JEBEL,ALI FREE ZONE DUBAI, U.A.E;;;;;;0;1;;;;;;;0
O_SUP454;CORPORATE AGENCIES LIMITED,CORP;CALLE 50,TORRE GLOBAL PLAZA,PISO 7, OF.7E,PANAMA,P;PANAMA;;;;;0;1;;;;;;;0
O_SUP455;DAVIDOFF INTERNATIONAL;C/O OETTINGER IMEX S.A. NAUENSTRASSE 73 CH-4002 BA;ASEL;;;;;0;1;;;;;;;0
O_SUP456;JAPAN TOBACCO INT Co;12 CHEMIN RIEU CH-1211 GENEVA 17 SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP457;IMPERIAL TOBACCO;;;;;;;0;1;;;;;;;0
O_SUP458;SCANDINAVIAN TOBACCO;;;;;;;0;1;;;;;;;0
O_SUP459;LF CONSALTING LTD;FIRST FLOOR 11 BOUMBOULINAS STREET CY-1060,NICOSIA;A CYPRUS;;;;;0;1;;;;;;;0
O_SUP460;EL PACO;;;;;;;0;1;;;;;;;0
O_SUP461;ITIL;CIGARETTENFABRIKEN GMBH MAX-BORN STR.4 22761 HAMBU;URG;;;;;0;1;;;;;;;0
O_SUP462;ROTHMANS INT;GRIENBACHSTRASSE 11 CH-6301 ZUG SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP463;ALTADIS;143,BOULEVARD ROMAIN ROLLAND 75685 PARIS CEDEX 14 ; FRANCE;;;;;0;1;;;;;;;0
O_SUP464;SWISHER INT LTD ARI;25/29 HIGH STREET.LEATHERHE SURREY KT22 SAB ENGLAN;ND;;;;;0;1;;;;;;;0
O_SUP465;WORLDBEST CIGARS;WORLDBEST CIGARS;;;;;;0;1;;;;;;;0
O_SUP466;WORLD OF NEW RUSSIAN;;;;;;;0;1;;;;;;;0
O_SUP467;HENRY WINTERMAN SIGA;NIEUWSTRAAT 75-77, 5521BC, PO BOX 2 5520 AA EERSEL;L HOLLAND PETRIE VAN HERK;;;;;0;1;;;;;;;0
O_SUP468;WEITNAUER;;;;;;;0;1;;;;;;;0
O_SUP469;GLOBAL PROMOTIONAL S;MASSANDRA UKRAINE;;;;;;0;1;;;;;;;0
O_SUP470;WBDF_JAMESON;CHIVAS HOUSE 72 CHANCELLORS ROAD LONDON UK;;;;;;0;1;;;;;;;0
O_SUP471;AMKA OY/AB;AMKA OY/ABOSTRE BOULEVARD 29 DK-8900 RANDERS DENMA;ARK;;;;;0;1;;;;;;;0
O_SUP472;SPI SPIRITS CYPRUS;KANIKA BUSINESS CENTRE 319A,28TH OCTOBER STREET;;;;;;0;1;;;;;;;0
O_SUP473;GOLDEN SPIRIT SA;1 AVENUE DE BEAUREGARD 1700 FRIBOURG SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP474;ISF International Spiritus Forum GMBH;Kantstr.149,D-10623  Berlin;;;;;;0;1;;;;;;;0
O_SUP475;KYNDAL SPIRITS LTD;;;;;;;0;1;;;;;;;0
O_SUP476;FINLANDIA VODKA - BF;POB 350 SF 00/01 HELSINKI FINLAND;;;;;;0;1;;;;;;;0
O_SUP477;FINLANDIA VODKA ;;;;;;;0;1;;;;;;;0
O_SUP478;AST;;;;;;;0;1;;;;;;;0
O_SUP479;MASTER DISTRIBUTERS;;;;;;;0;1;;;;;;;0
O_SUP480;FABER CASTELL;;;;;;;0;1;;;;;;;0
O_SUP481;ASTROPEL;;;;;;;0;1;;;;;;;0
O_SUP482;LIMOGES CASTEL;;;;;;;0;1;;;;;;;0
O_SUP483;ALCOMARQUES;;;;;;;0;1;;;;;;;0
O_SUP484;ALLIED BRANDS;;;;;;;0;1;;;;;;;0
O_SUP485;BROWN FORMAN BEVERAG;850 DIXIE HIGHWAY KY 40210 LOUISVILLE USA;;;;;;0;1;;;;;;;0
O_SUP486;BARDINET SA;DOMAINE DE FLEURENNE BP513 33291 BLANQUEFORT CEDEX;X FRANCE;;;;;0;1;;;;;;;0
O_SUP487;BLAVOD DRINKS LTD;202 FULHAM ROAD LONDON SW10 9PJ BLAVOD DRINKS LTD ; UK;;;;;0;1;;;;;;;0
O_SUP488;BORIE-MANOUX WINES;FRANCE;;;;;;0;1;;;;;;;0
O_SUP489;BOLS SP.Z.O.O;48 KOWANOWSKA STREET 64-600 OBORNIKI WIELKOPOLSKIE;E POLAND;;;;;0;1;;;;;;;0
O_SUP490;BEVERAGES&TRADING;BACCARDI MOSCOW RUSSIA;;;;;;0;1;;7706244940;;;;;0
O_SUP491;BELVEDERE;SCANDINAVIA A/S GENERATORVEJ 6A;;;;;;0;1;;;;;;;0
O_SUP492;BISQUIT COGNAC;;;;;;;0;1;;;;;;;0
O_SUP493;BACARDI GMBH;HINDENBUGSTRASSE 49 D-22297 HAMBURG;;;;;;0;1;;;;;;;0
O_SUP494;MARTINI-BACARDI;ITALY;;;;;;0;1;;;;;;;0
O_SUP495;DAVID CAMPARI;20121 FILIPPO TURATI MILANO ITALY;;;;;;0;1;;;;;;;0
O_SUP496;CAMUS INTERNATIONAL;P.O. BOX N9272 NASSAU BAHAMAS;;;;;;0;1;;;;;;;0
O_SUP497;CHATEAU DE COGNAC SA;B.P.3 - 16101 COGNAC CEDEX FRANCE;;;;;;0;1;;;;;;;0
O_SUP498;HENNESSY COGNAC;RUE DE LA RICHONNE 16100 COGNAC FRANCE;;;;;;0;1;;;;;;;0
O_SUP499;COGNAC FRAPIN;WANNERSTRASSE 35/140 8045 ZURICH SWITZERLAND;;;;;;0;1;;;;;;;0
O_SUP500;MEUKOW FELINE COGNAC;C.C.G.INTERNATIONAL.26.RUE PAS CAL COMBEAU.16100 C;COGNAC FRANCE;;;;;0;1;;;;;;;0
O_SUP501;THOMAS HINE COGNAC;0 BP 8-16200-JARNAC FRANCE;;;;;;0;1;;;;;;;0
O_SUP502;L CONNAUGHTON & SON;32-34 GRAND CANAL STREET DUBLIN 2 .;;;;;;0;1;;;;;;;0
O_SUP503;DISTILLERIA BOTTEGA;VIA.GALILEO GALILEI,11 31020 CASTELLO ROGANZUOLO D;DISAN FOIR(TREVISO) ITALIA;;;;;0;1;;;;;;;0
O_SUP504;DEBRISE DULAC;ROUTE DE TROUVILLE 14130 PONT L'EVEQUE FRANCE;;;;;;0;1;;;;;;;0
O_SUP505;DRAMBUIE LIQUER CO;18 WESTERTON ROAD BROXBURN WEST LOTHIAN EH 52 5 AQ;Q;;;;;0;1;;;;;;;0
O_SUP506;FOSTERS;;;;;;;0;1;;;;;;;0
O_SUP507;W.GRANT & SONS;PARK RD PA2 6YA PAISLEY SCOTLAND U K;;;;;;0;1;;;;;;;0
O_SUP508;IAN MACLEOD DISTILLERS LTD;BROXBURN EH52 5BU SCOTLAND;;;;;;0;1;;;;;;;0
O_SUP509;GLENMORANGE;MACDONALD HOUSE, 18 WESTERN R. BROXBURN, WEST LOTH;HIAN,EH52 5AQ, UK;;;;;0;1;;;;;;;0
